Identificador,Producto,Marca,Precio,Cantidad
2317139,Pegamento,Faber Castell,5,680
5883097,Pegamento,Fabber Castell,8,708
8745349,Cuaderno,Fabber Castell,13,789
1331955,Plumon,Sharpie,5,527
6359561,Borrador,Bic,11,558
2377713,Sacapuntas,Bic,13,549
7313171,Cuaderno,Sharpie,3,389
4869743,Plumon,Staedtler,2,708
7208312,Regla,Faber Castell,11,187
8168966,Regla,Staedtler,13,112
5744378,Tijeras,Santillana,3,311
1838647,Sacapuntas,Faber Castell,20,342
1115992,Regla,Sharpie,13,606
8043460,Sacapuntas,Bic,5,687
5636810,Plumon,Pritt,15,313
5787531,Goma,Milan,20,133
3947790,Lapiz,Fabber Castell,8,656
1002433,Plumon,Staedtler,7,638
3400816,Plumon,Staedtler,7,338
9438973,Cuaderno,Fabber Castell,2,606
9178845,Borrador,Bic,10,738
3717740,Regla,Bic,8,569
1493005,Goma,Bic,11,280
5806035,Lapiz,Sharpie,8,323
6137480,Cuaderno,Maped,5,442
5451678,Borrador,Sharpie,13,294
2312380,Pegamento,Fabber Castell,5,698
5545689,Sacapuntas,Faber Castell,15,114
2222809,Borrador,Pritt,20,782
6045009,Pegamento,Santillana,20,631
8454043,Pegamento,Fabber Castell,2,394
3003947,Goma,Sharpie,7,579
6086220,Plumon,Fabber Castell,20,711
1394486,Goma,Santillana,3,701
4790056,Lapiz,Santillana,11,232
1458204,Libro,Pritt,2,371
2035371,Regla,Norma,11,481
1637821,Libro,Bic,11,435
3107621,Regla,Milan,20,226
7657576,Sacapuntas,Maped,2,586
2423217,Regla,Pritt,3,143
8395026,Pegamento,Norma,15,160
6700988,Libro,Norma,10,287
3254934,Borrador,Milan,20,142
9139507,Pegamento,Norma,11,178
4837997,Cuaderno,Maped,8,491
4695122,Cuaderno,Staedtler,5,452
2626146,Tijeras,Norma,10,687
7276691,Goma,Santillana,3,456
4988222,Tijeras,Faber Castell,2,440
1746631,Pegamento,Faber Castell,11,570
7880005,Cuaderno,Milan,8,751
5440814,Plumon,Sharpie,2,365
9032801,Tijeras,Santillana,13,673
2450312,Plumon,Staedtler,20,232
7109273,Goma,Fabber Castell,3,286
1234482,Regla,Bic,11,147
1576796,Goma,Staedtler,20,353
5130359,Tijeras,Milan,15,266
6788654,Pegamento,Maped,8,734
1923229,Pegamento,Faber Castell,8,543
9623488,Goma,Maped,10,411
3977522,Borrador,Fabber Castell,10,431
1931218,Lapiz,Sharpie,8,368
2217707,Pegamento,Norma,11,726
9931545,Cuaderno,Fabber Castell,13,691
2698142,Goma,Pritt,10,764
3062460,Cuaderno,Santillana,20,571
9598018,Cuaderno,Maped,7,186
3278924,Pegamento,Bic,13,601
6064498,Libro,Staedtler,8,302
8135585,Pegamento,Pritt,20,688
6377893,Borrador,Maped,2,791
6286219,Pegamento,Milan,15,606
6925991,Lapiz,Norma,7,766
8561381,Libro,Santillana,8,779
8191217,Tijeras,Maped,5,539
8234012,Regla,Fabber Castell,20,562
4473113,Regla,Fabber Castell,15,128
2747045,Libro,Norma,20,619
3657837,Regla,Santillana,15,328
1075829,Cuaderno,Norma,10,775
3786443,Tijeras,Maped,15,728
1743579,Regla,Bic,8,736
1207938,Sacapuntas,Norma,11,730
1576720,Lapiz,Pritt,15,636
8590589,Plumon,Staedtler,20,126
3664736,Goma,Bic,10,663
3686710,Tijeras,Milan,15,262
8107044,Sacapuntas,Norma,5,656
2201054,Tijeras,Fabber Castell,11,357
8577669,Borrador,Faber Castell,2,462
9975325,Regla,Faber Castell,2,742
9986027,Sacapuntas,Milan,3,735
2368768,Sacapuntas,Norma,13,215
3861414,Regla,Santillana,3,748
3996308,Goma,Norma,5,444
6767822,Goma,Pritt,7,346
8989709,Sacapuntas,Faber Castell,13,723
9428584,Goma,Staedtler,7,361
1589690,Borrador,Bic,11,780
3086072,Lapiz,Faber Castell,10,343
8979030,Sacapuntas,Norma,8,207
1764519,Cuaderno,Sharpie,13,368
8669794,Plumon,Milan,5,655
2032676,Pegamento,Maped,15,623
5641908,Pegamento,Fabber Castell,10,439
3259000,Cuaderno,Fabber Castell,7,417
9216090,Goma,Norma,20,530
5062648,Goma,Bic,8,390
4505095,Cuaderno,Santillana,2,193
6188392,Tijeras,Fabber Castell,10,253
8790305,Plumon,Sharpie,8,463
5549888,Sacapuntas,Santillana,8,237
2177889,Lapiz,Faber Castell,10,389
1143102,Pegamento,Maped,8,264
3704918,Plumon,Pritt,11,703
1707381,Cuaderno,Santillana,11,239
2941351,Cuaderno,Maped,2,607
7695045,Regla,Santillana,20,735
1591094,Plumon,Norma,20,173
3027303,Tijeras,Fabber Castell,2,360
8924574,Borrador,Maped,15,102
5935217,Pegamento,Sharpie,5,274
1284144,Sacapuntas,Bic,2,572
9679432,Borrador,Santillana,20,750
7938209,Tijeras,Bic,8,169
5085590,Borrador,Milan,2,613
7014092,Pegamento,Pritt,13,448
1122127,Pegamento,Fabber Castell,13,638
9146521,Borrador,Bic,20,729
9960935,Tijeras,Fabber Castell,13,472
7997025,Borrador,Fabber Castell,15,180
6522037,Lapiz,Milan,20,523
8143104,Sacapuntas,Bic,20,298
4697874,Libro,Faber Castell,20,477
5648557,Tijeras,Santillana,8,645
9956151,Sacapuntas,Pritt,13,758
8741233,Pegamento,Maped,8,150
8153547,Libro,Santillana,3,373
6044014,Libro,Maped,3,125
1003716,Goma,Faber Castell,13,773
5755252,Plumon,Staedtler,11,263
2768429,Regla,Norma,7,373
8221290,Sacapuntas,Maped,15,221
2238511,Regla,Pritt,11,544
9901382,Lapiz,Bic,7,320
9012332,Lapiz,Fabber Castell,20,678
2048617,Cuaderno,Maped,11,526
8848457,Pegamento,Pritt,5,505
6443166,Libro,Milan,13,732
6168929,Borrador,Santillana,5,370
5132297,Cuaderno,Norma,11,529
6218064,Goma,Fabber Castell,5,348
2537839,Pegamento,Fabber Castell,3,744
5776121,Plumon,Milan,3,280
4453257,Regla,Norma,20,148
2351986,Lapiz,Norma,13,649
2217181,Plumon,Staedtler,2,384
3218604,Tijeras,Maped,5,122
4001942,Sacapuntas,Pritt,13,115
7157652,Goma,Santillana,11,456
2683686,Tijeras,Bic,20,392
3060234,Lapiz,Pritt,15,271
2009269,Regla,Sharpie,11,307
2774453,Pegamento,Pritt,10,428
4249080,Cuaderno,Norma,8,640
5198111,Sacapuntas,Norma,3,435
4253357,Libro,Norma,11,782
8308529,Borrador,Faber Castell,13,281
1285381,Tijeras,Norma,5,794
5308687,Regla,Faber Castell,2,358
8034803,Pegamento,Santillana,5,356
1216955,Borrador,Staedtler,15,442
3132881,Lapiz,Sharpie,5,691
8206098,Plumon,Fabber Castell,11,164
7930549,Lapiz,Pritt,8,706
7640900,Regla,Staedtler,2,149
1858691,Regla,Fabber Castell,2,371
9766593,Sacapuntas,Sharpie,20,665
7265608,Sacapuntas,Bic,8,666
4461606,Regla,Fabber Castell,2,584
5768409,Tijeras,Fabber Castell,20,358
9964500,Sacapuntas,Santillana,8,303
3824692,Sacapuntas,Maped,3,743
9776598,Lapiz,Pritt,20,615
7714835,Libro,Bic,8,472
5954980,Libro,Santillana,10,711
1378640,Sacapuntas,Staedtler,13,766
8553208,Lapiz,Santillana,2,534
6586479,Borrador,Sharpie,10,599
2959815,Sacapuntas,Fabber Castell,5,227
1793632,Plumon,Santillana,20,314
4849105,Goma,Santillana,20,244
6940206,Sacapuntas,Maped,8,172
1530012,Goma,Bic,10,275
8331585,Plumon,Santillana,2,764
7799855,Regla,Norma,11,322
5058082,Tijeras,Staedtler,8,725
6178491,Borrador,Maped,20,644
6639392,Goma,Sharpie,11,609
9942443,Tijeras,Sharpie,20,769
9824646,Cuaderno,Fabber Castell,2,764
7299727,Borrador,Faber Castell,2,182
4588787,Goma,Sharpie,13,192
4283437,Plumon,Staedtler,11,722
1831637,Tijeras,Pritt,3,330
8092631,Libro,Norma,8,225
2325035,Cuaderno,Bic,7,299
2493571,Sacapuntas,Pritt,10,749
4140582,Cuaderno,Staedtler,8,716
3805162,Tijeras,Maped,2,477
3101260,Sacapuntas,Bic,7,321
1941024,Regla,Faber Castell,11,721
5091998,Tijeras,Norma,13,677
9863133,Borrador,Fabber Castell,7,281
7060553,Cuaderno,Maped,7,629
9922100,Goma,Santillana,7,751
2597884,Borrador,Pritt,2,361
7890242,Tijeras,Pritt,3,138
3093381,Regla,Bic,20,180
3034775,Pegamento,Maped,2,686
8287208,Pegamento,Fabber Castell,3,483
2750670,Borrador,Sharpie,3,361
7017612,Plumon,Staedtler,3,731
3174370,Regla,Santillana,10,752
6281040,Tijeras,Santillana,11,517
2119413,Sacapuntas,Faber Castell,5,334
5122155,Plumon,Bic,15,795
2870208,Sacapuntas,Milan,7,406
8611104,Sacapuntas,Bic,3,110
6549268,Tijeras,Norma,3,131
4937072,Sacapuntas,Maped,8,289
4135954,Sacapuntas,Santillana,8,717
2815721,Libro,Sharpie,10,644
8424056,Goma,Sharpie,7,690
1773146,Sacapuntas,Staedtler,7,626
5975432,Libro,Faber Castell,2,705
1521759,Goma,Fabber Castell,11,247
1573317,Goma,Staedtler,2,582
8327715,Pegamento,Staedtler,13,674
7869058,Sacapuntas,Maped,2,614
5173487,Lapiz,Maped,8,745
6856199,Libro,Sharpie,3,554
6180374,Lapiz,Milan,5,112
6160079,Lapiz,Sharpie,11,388
7156970,Goma,Pritt,11,346
6712454,Plumon,Sharpie,15,736
4130657,Cuaderno,Sharpie,5,130
1191857,Libro,Bic,2,768
7467465,Pegamento,Fabber Castell,3,753
1925633,Regla,Norma,11,406
4686327,Tijeras,Sharpie,8,496
5355073,Lapiz,Maped,5,731
7951399,Cuaderno,Maped,2,755
4543933,Cuaderno,Staedtler,7,618
7643829,Tijeras,Faber Castell,15,629
2806102,Sacapuntas,Milan,7,695
9408795,Libro,Maped,7,110
6245466,Lapiz,Santillana,11,618
4165294,Plumon,Santillana,11,800
9476438,Libro,Bic,7,688
8849795,Goma,Bic,3,763
8273985,Pegamento,Sharpie,5,305
8091723,Lapiz,Bic,15,541
3026727,Libro,Sharpie,15,415
2177882,Lapiz,Norma,3,709
8198369,Tijeras,Milan,7,364
7361929,Borrador,Staedtler,20,207
2864427,Plumon,Staedtler,2,133
5969755,Cuaderno,Norma,2,308
7581190,Cuaderno,Faber Castell,2,209
3387433,Tijeras,Sharpie,10,294
7444523,Borrador,Santillana,11,376
9053040,Libro,Maped,3,538
7506047,Libro,Faber Castell,11,626
9295283,Plumon,Pritt,8,301
7895581,Sacapuntas,Staedtler,20,269
3332455,Lapiz,Maped,10,383
5779080,Sacapuntas,Fabber Castell,7,619
6288199,Pegamento,Staedtler,2,655
4810505,Goma,Santillana,10,393
2707295,Plumon,Norma,8,560
3184416,Borrador,Sharpie,10,765
1034620,Regla,Sharpie,20,381
5138025,Libro,Norma,8,790
9647242,Plumon,Milan,8,369
7642710,Lapiz,Norma,3,607
6834454,Cuaderno,Maped,11,160
9026050,Lapiz,Norma,15,115
2100822,Libro,Milan,10,339
6074136,Libro,Sharpie,11,242
4245324,Lapiz,Sharpie,20,511
8186816,Borrador,Pritt,5,582
3126034,Pegamento,Faber Castell,13,200
5394861,Tijeras,Sharpie,11,534
1648687,Cuaderno,Pritt,10,753
4002476,Borrador,Pritt,2,353
1803779,Libro,Santillana,2,138
4458918,Regla,Sharpie,11,470
2912422,Cuaderno,Sharpie,2,603
9551211,Borrador,Norma,15,370
2442286,Plumon,Pritt,3,450
3262334,Borrador,Norma,11,318
9434555,Sacapuntas,Pritt,15,349
4747605,Plumon,Faber Castell,20,651
8402398,Libro,Norma,3,338
2335629,Borrador,Sharpie,15,737
6772994,Plumon,Staedtler,5,697
5909618,Lapiz,Staedtler,8,362
9900747,Regla,Bic,10,659
9746736,Tijeras,Milan,8,650
1006282,Cuaderno,Fabber Castell,20,608
8650714,Cuaderno,Faber Castell,7,152
4539067,Libro,Norma,2,124
6096380,Tijeras,Fabber Castell,11,523
4172383,Goma,Staedtler,11,654
8198643,Cuaderno,Maped,8,269
2096929,Lapiz,Milan,10,391
6714821,Regla,Pritt,15,304
3993242,Libro,Milan,7,657
2452861,Pegamento,Fabber Castell,8,434
7647785,Lapiz,Faber Castell,7,754
7691832,Tijeras,Milan,13,280
6414070,Sacapuntas,Bic,11,162
3430024,Regla,Norma,8,265
9907025,Lapiz,Maped,11,748
8989143,Plumon,Maped,2,219
5705584,Goma,Maped,2,393
3182474,Borrador,Santillana,2,656
1377199,Pegamento,Milan,2,575
6900735,Pegamento,Faber Castell,3,416
2962665,Borrador,Staedtler,5,666
6969746,Cuaderno,Bic,3,141
8273198,Sacapuntas,Faber Castell,7,625
9233626,Borrador,Bic,13,327
9802315,Cuaderno,Maped,10,363
4966095,Cuaderno,Santillana,13,429
9712995,Lapiz,Maped,2,154
9755073,Tijeras,Milan,10,789
5118632,Regla,Santillana,3,284
8853492,Lapiz,Milan,15,428
9201510,Sacapuntas,Bic,8,284
6118636,Libro,Faber Castell,8,741
5365037,Pegamento,Fabber Castell,20,636
8663708,Cuaderno,Maped,3,613
4315227,Cuaderno,Bic,11,462
9872499,Regla,Sharpie,13,468
7039410,Sacapuntas,Santillana,10,247
6381005,Libro,Santillana,7,367
7326599,Borrador,Fabber Castell,15,595
5789436,Sacapuntas,Staedtler,13,274
9866704,Libro,Staedtler,20,227
4057549,Sacapuntas,Staedtler,5,204
4605891,Plumon,Milan,11,165
8703288,Regla,Santillana,8,556
1765005,Sacapuntas,Faber Castell,8,640
2253013,Regla,Santillana,8,278
6686186,Sacapuntas,Norma,3,412
8526017,Borrador,Faber Castell,3,157
7672291,Plumon,Norma,2,102
5652237,Libro,Milan,8,326
9836896,Tijeras,Faber Castell,8,207
6934069,Libro,Bic,15,457
6510500,Pegamento,Faber Castell,10,475
2988619,Libro,Pritt,5,465
8052625,Tijeras,Faber Castell,5,437
1998488,Cuaderno,Maped,13,784
7445203,Tijeras,Bic,15,431
6822502,Plumon,Santillana,3,141
6558246,Libro,Faber Castell,2,719
4797247,Tijeras,Sharpie,15,266
2935921,Borrador,Santillana,8,504
6224174,Plumon,Maped,11,380
6129064,Libro,Fabber Castell,2,383
4252516,Cuaderno,Maped,5,574
4290826,Regla,Faber Castell,15,194
1879431,Tijeras,Norma,7,123
2787732,Goma,Sharpie,3,258
2219582,Borrador,Sharpie,7,434
3868040,Libro,Santillana,2,529
5143833,Libro,Fabber Castell,5,709
6705208,Plumon,Bic,7,392
5312552,Libro,Maped,8,280
7192331,Sacapuntas,Faber Castell,13,136
9282940,Goma,Sharpie,15,708
7578580,Libro,Santillana,10,681
7030889,Cuaderno,Fabber Castell,7,497
4428350,Libro,Maped,10,312
4458544,Cuaderno,Milan,11,195
2503927,Regla,Sharpie,7,797
2818120,Goma,Bic,7,692
4805237,Sacapuntas,Norma,5,135
9987998,Lapiz,Staedtler,10,253
4736271,Tijeras,Santillana,15,366
8276769,Regla,Milan,5,271
7451329,Tijeras,Pritt,15,357
3311121,Plumon,Faber Castell,13,227
8888053,Sacapuntas,Maped,10,426
8133378,Libro,Santillana,11,484
7789130,Lapiz,Pritt,8,112
9123319,Pegamento,Milan,20,726
5200259,Goma,Bic,15,287
6261280,Sacapuntas,Staedtler,20,503
9469924,Regla,Milan,13,546
7422169,Regla,Faber Castell,2,404
8818154,Cuaderno,Norma,20,606
8754451,Lapiz,Maped,20,394
2210304,Libro,Norma,5,189
4032441,Pegamento,Faber Castell,2,522
1092275,Sacapuntas,Maped,7,484
4359631,Cuaderno,Santillana,20,348
5878748,Libro,Milan,10,556
3631305,Borrador,Faber Castell,5,637
1060694,Sacapuntas,Bic,20,512
5293041,Lapiz,Norma,20,125
7428180,Sacapuntas,Maped,2,299
3652749,Pegamento,Fabber Castell,7,110
8038489,Lapiz,Norma,3,598
8320635,Cuaderno,Sharpie,11,166
4677204,Tijeras,Sharpie,7,612
3713615,Goma,Fabber Castell,5,716
1333593,Goma,Pritt,11,252
5808811,Plumon,Pritt,3,349
2478172,Borrador,Milan,15,645
9678815,Borrador,Fabber Castell,5,250
9955562,Libro,Fabber Castell,15,116
3281030,Goma,Sharpie,13,708
4354719,Libro,Staedtler,10,470
7939830,Cuaderno,Bic,11,557
4638791,Regla,Norma,8,590
5141143,Regla,Milan,15,764
7301860,Goma,Pritt,13,537
5930044,Cuaderno,Pritt,15,409
1754571,Pegamento,Faber Castell,3,362
6381975,Plumon,Santillana,15,717
4921797,Libro,Maped,2,796
2426194,Regla,Pritt,5,139
6054697,Cuaderno,Faber Castell,5,194
7763818,Libro,Santillana,20,586
5471178,Borrador,Santillana,3,249
3401783,Regla,Pritt,13,130
2926322,Sacapuntas,Santillana,15,652
1136775,Plumon,Sharpie,11,622
6974600,Pegamento,Pritt,13,180
3191053,Libro,Santillana,10,705
9974480,Borrador,Maped,3,512
2163878,Tijeras,Maped,10,529
2757363,Cuaderno,Fabber Castell,13,640
4141161,Sacapuntas,Milan,20,117
1097839,Borrador,Sharpie,7,248
2899603,Sacapuntas,Sharpie,8,122
5096081,Sacapuntas,Faber Castell,13,693
9614430,Cuaderno,Milan,13,527
3767371,Tijeras,Sharpie,11,425
1454259,Lapiz,Sharpie,13,101
1264635,Cuaderno,Norma,3,500
3994310,Regla,Faber Castell,15,494
4909361,Tijeras,Maped,5,720
7348508,Libro,Norma,3,304
7822364,Lapiz,Milan,11,627
9513191,Lapiz,Pritt,15,662
4244848,Cuaderno,Maped,20,465
4079679,Sacapuntas,Staedtler,13,413
5281552,Borrador,Maped,13,163
4492164,Plumon,Pritt,5,751
8964928,Borrador,Pritt,5,745
1325504,Borrador,Faber Castell,10,241
9398344,Cuaderno,Maped,13,388
2196732,Pegamento,Sharpie,8,794
6342592,Cuaderno,Fabber Castell,3,229
1683656,Lapiz,Faber Castell,5,578
3466968,Lapiz,Staedtler,8,290
6732950,Goma,Pritt,11,694
8734989,Tijeras,Fabber Castell,5,251
3109574,Tijeras,Staedtler,20,134
2676499,Cuaderno,Bic,13,367
3451339,Cuaderno,Milan,13,482
3883139,Pegamento,Santillana,8,196
9543899,Sacapuntas,Maped,5,325
1819837,Lapiz,Staedtler,5,290
7823004,Regla,Maped,13,439
9024597,Tijeras,Milan,3,477
7180996,Lapiz,Fabber Castell,11,619
9295636,Borrador,Pritt,15,320
7530052,Lapiz,Pritt,11,425
7677389,Goma,Pritt,7,316
4664318,Cuaderno,Bic,5,545
3665758,Pegamento,Staedtler,8,387
4907938,Plumon,Bic,10,581
7938799,Regla,Bic,7,711
3412589,Tijeras,Sharpie,8,193
2100548,Libro,Staedtler,10,232
4909259,Libro,Maped,11,516
8692869,Pegamento,Bic,8,403
4944164,Plumon,Sharpie,10,463
1476343,Sacapuntas,Norma,8,166
9955726,Sacapuntas,Fabber Castell,8,793
8393258,Plumon,Milan,8,171
1886205,Regla,Sharpie,15,501
6127019,Sacapuntas,Bic,15,727
5151101,Cuaderno,Santillana,2,649
6498068,Goma,Pritt,3,389
9659519,Borrador,Santillana,10,130
1977926,Sacapuntas,Norma,13,389
5225312,Cuaderno,Sharpie,8,216
1095244,Pegamento,Sharpie,8,284
9708569,Regla,Milan,10,325
8346100,Lapiz,Maped,7,600
3598064,Tijeras,Norma,11,678
6334833,Tijeras,Milan,15,311
2449859,Plumon,Pritt,11,248
2061974,Lapiz,Pritt,2,646
2378922,Borrador,Bic,5,619
9718003,Sacapuntas,Fabber Castell,5,185
4297266,Cuaderno,Maped,8,517
5793356,Lapiz,Bic,13,727
5461320,Borrador,Faber Castell,5,398
2281343,Goma,Fabber Castell,10,688
7985683,Libro,Fabber Castell,8,723
8559943,Pegamento,Staedtler,8,189
2254542,Plumon,Staedtler,3,366
9047057,Plumon,Santillana,2,547
4406047,Plumon,Bic,20,653
1594877,Cuaderno,Milan,20,183
6982616,Sacapuntas,Norma,10,500
7301457,Cuaderno,Santillana,3,179
3683941,Lapiz,Sharpie,13,392
2876199,Goma,Sharpie,15,575
6336263,Sacapuntas,Pritt,10,157
1293931,Plumon,Milan,2,472
8920939,Borrador,Fabber Castell,2,751
9542233,Borrador,Faber Castell,3,210
4341619,Lapiz,Bic,11,210
2247086,Tijeras,Fabber Castell,15,273
1608497,Pegamento,Santillana,5,287
3739762,Lapiz,Maped,15,429
2728214,Goma,Faber Castell,13,517
5999441,Goma,Sharpie,11,786
8814585,Plumon,Fabber Castell,10,117
6839485,Regla,Santillana,11,212
7890534,Cuaderno,Maped,2,341
1517816,Regla,Bic,20,781
7309324,Borrador,Norma,15,685
6811918,Lapiz,Sharpie,11,432
6840921,Plumon,Faber Castell,2,401
8255471,Regla,Bic,8,154
9059658,Libro,Sharpie,5,776
9242963,Tijeras,Faber Castell,7,754
4574914,Regla,Santillana,7,609
3213813,Regla,Staedtler,8,410
5446657,Libro,Pritt,3,389
5051770,Regla,Staedtler,8,311
4346747,Sacapuntas,Santillana,10,231
1289273,Borrador,Maped,13,634
5105913,Lapiz,Maped,15,389
6051350,Plumon,Milan,20,302
8983618,Pegamento,Sharpie,2,358
8294037,Lapiz,Bic,5,140
1061358,Pegamento,Fabber Castell,5,683
8139659,Sacapuntas,Maped,3,341
4986036,Cuaderno,Santillana,20,624
5338022,Sacapuntas,Milan,15,185
9330214,Regla,Pritt,20,392
9641112,Goma,Norma,10,244
8913527,Lapiz,Milan,11,131
1464900,Regla,Maped,2,454
5343862,Borrador,Maped,20,279
3312982,Pegamento,Staedtler,5,436
5582491,Cuaderno,Maped,7,497
2839800,Regla,Milan,15,488
1516638,Cuaderno,Norma,15,794
9091024,Pegamento,Pritt,13,467
5884313,Borrador,Norma,8,269
1804422,Plumon,Staedtler,7,169
9470690,Lapiz,Fabber Castell,8,791
4287316,Lapiz,Norma,20,423
9447180,Regla,Sharpie,11,163
6701034,Plumon,Maped,7,200
6018365,Plumon,Santillana,3,357
5851811,Cuaderno,Bic,5,591
9233308,Cuaderno,Bic,8,523
1333835,Regla,Faber Castell,5,532
3434747,Goma,Fabber Castell,3,437
9269285,Cuaderno,Pritt,2,599
6897968,Lapiz,Bic,8,111
2213159,Libro,Staedtler,7,689
2424046,Cuaderno,Milan,3,265
9368594,Pegamento,Norma,13,602
8443277,Sacapuntas,Santillana,8,552
4430555,Lapiz,Pritt,5,677
9757703,Borrador,Sharpie,7,364
1915873,Pegamento,Pritt,2,684
5055498,Tijeras,Faber Castell,7,709
3095706,Regla,Fabber Castell,11,429
8738582,Plumon,Maped,13,317
5923167,Pegamento,Norma,5,787
5976321,Libro,Fabber Castell,3,459
1028408,Pegamento,Pritt,20,184
6346673,Goma,Staedtler,10,117
9334019,Cuaderno,Maped,7,504
6619763,Tijeras,Pritt,11,273
9343595,Plumon,Norma,13,754
4464630,Tijeras,Santillana,2,339
5391167,Lapiz,Norma,15,376
3344725,Borrador,Milan,7,387
4063116,Plumon,Bic,2,191
1129209,Sacapuntas,Staedtler,2,759
1642558,Libro,Fabber Castell,13,429
8970159,Pegamento,Fabber Castell,11,760
9421638,Borrador,Maped,15,582
4233483,Cuaderno,Fabber Castell,3,609
4866684,Regla,Faber Castell,20,775
4378849,Regla,Faber Castell,20,345
3495539,Sacapuntas,Milan,8,443
4342664,Tijeras,Bic,15,199
5020694,Lapiz,Fabber Castell,7,475
8421533,Sacapuntas,Norma,8,336
2549552,Libro,Norma,20,276
7783352,Pegamento,Sharpie,13,478
1873036,Goma,Sharpie,10,638
7778182,Borrador,Santillana,13,564
3676240,Libro,Faber Castell,7,740
2364830,Pegamento,Fabber Castell,8,785
9322391,Pegamento,Bic,8,588
9095656,Goma,Norma,5,215
4650786,Libro,Milan,3,358
3778498,Cuaderno,Milan,2,751
6349285,Goma,Santillana,11,112
4644497,Sacapuntas,Bic,3,423
5653309,Libro,Bic,2,306
1693231,Plumon,Bic,2,235
3449677,Libro,Santillana,10,110
1793012,Goma,Pritt,7,722
7349055,Lapiz,Staedtler,3,692
6506072,Pegamento,Faber Castell,7,299
5342537,Libro,Sharpie,13,195
4222599,Plumon,Santillana,13,178
4100148,Regla,Milan,5,155
5836692,Regla,Faber Castell,13,380
5396407,Borrador,Pritt,2,265
5348382,Lapiz,Fabber Castell,20,373
5645457,Tijeras,Norma,8,724
6481639,Plumon,Pritt,5,217
3946954,Libro,Maped,11,737
9362279,Borrador,Bic,11,192
5170944,Lapiz,Faber Castell,5,628
8951943,Lapiz,Norma,20,184
2497093,Pegamento,Staedtler,8,467
3615629,Borrador,Milan,8,743
8215871,Pegamento,Bic,7,215
6111600,Regla,Maped,11,273
6130015,Goma,Santillana,11,741
2494991,Regla,Bic,5,416
2007057,Borrador,Staedtler,10,536
9417388,Plumon,Milan,7,156
3037351,Regla,Staedtler,10,208
4076422,Regla,Maped,10,729
5850124,Plumon,Faber Castell,2,430
8591501,Pegamento,Fabber Castell,15,399
8324351,Goma,Staedtler,5,336
4323099,Cuaderno,Maped,7,401
7353582,Borrador,Norma,7,229
8472859,Regla,Milan,20,261
5825989,Tijeras,Norma,5,101
2552824,Regla,Norma,11,800
5121242,Borrador,Pritt,2,618
6371398,Lapiz,Norma,11,152
5109715,Libro,Pritt,11,669
4173118,Sacapuntas,Faber Castell,7,222
2875047,Lapiz,Pritt,8,742
9901771,Libro,Sharpie,15,413
3677634,Lapiz,Sharpie,13,216
7515432,Sacapuntas,Staedtler,11,406
7931248,Borrador,Sharpie,20,323
3445451,Sacapuntas,Santillana,3,375
2966659,Tijeras,Staedtler,10,770
7413494,Libro,Staedtler,2,166
2486264,Sacapuntas,Santillana,15,639
7656615,Sacapuntas,Bic,10,374
6441730,Borrador,Norma,5,562
6811615,Libro,Milan,20,249
1719073,Borrador,Milan,8,587
2005015,Pegamento,Bic,3,756
3894209,Tijeras,Fabber Castell,7,272
7210848,Regla,Pritt,15,119
9744718,Goma,Norma,2,517
7199647,Borrador,Faber Castell,5,218
9309017,Goma,Fabber Castell,7,324
3621297,Tijeras,Maped,13,585
5315060,Sacapuntas,Milan,20,569
6588794,Lapiz,Faber Castell,7,775
7198482,Sacapuntas,Staedtler,3,713
4374858,Lapiz,Norma,8,758
9252535,Goma,Faber Castell,2,118
5468926,Borrador,Staedtler,13,609
6196380,Plumon,Faber Castell,20,400
6516552,Sacapuntas,Pritt,10,520
4301646,Plumon,Santillana,5,794
7140077,Pegamento,Faber Castell,7,319
4547440,Lapiz,Santillana,3,274
4404267,Lapiz,Faber Castell,20,512
2973776,Tijeras,Santillana,3,715
6330967,Sacapuntas,Pritt,10,207
1171025,Cuaderno,Fabber Castell,2,446
6213889,Lapiz,Maped,7,437
2898772,Tijeras,Santillana,20,492
2697978,Libro,Santillana,3,643
8423309,Plumon,Milan,11,675
3308380,Sacapuntas,Sharpie,13,474
3008156,Plumon,Staedtler,11,166
7474220,Borrador,Faber Castell,20,368
9154906,Regla,Norma,7,537
6623786,Sacapuntas,Milan,2,536
3184306,Goma,Norma,11,238
